"Puntaje_Mat","INSE_est","Codigo_Centro","Region","ESCS_Centro"
258.4567678,41,47124,"ESTE",-0.167513025
306.5211731,61,62169,"ESTE",0.776315191
237.1504405,38,47277,"ESTE",-0.300850571
267.7054601,37,42092,"ESTE",-0.320916857
239.9239582,48,42092,"ESTE",-0.320916857
279.8327563,11,54247,"NORTE",-1.136236491
239.9239582,41,47277,"ESTE",-0.300850571
317.5905884,38,47277,"ESTE",-0.300850571
279.8327563,44,47277,"ESTE",-0.300850571
223.9417442,18,42126,"ESTE",-0.407182534
315.8687186,44,47277,"ESTE",-0.300850571
286.422659,40,47277,"ESTE",-0.300850571
237.1504405,41,42177,"ESTE",-0.1515554
280.3553398,40,47226,"ESTE",0.181178992
269.2774051,23,47277,"ESTE",-0.300850571
271.3944247,29,47158,"ESTE",-0.058669106
284.6992678,30,42177,"ESTE",-0.1515554
274.0149234,34,42126,"ESTE",-0.407182534
199.5419489,35,47226,"ESTE",0.181178992
264.6251715,25,52853,"ESTE",-0.635865209
335.0905343,45,47226,"ESTE",0.181178992
247.214532,34,42092,"ESTE",-0.320916857
239.3606475,54,47226,"ESTE",0.181178992
237.1504405,50,47277,"ESTE",-0.300850571
357.7468545,41,47226,"ESTE",0.181178992
270.7438559,33,47226,"ESTE",0.181178992
306.2936756,47,42092,"ESTE",-0.320916857
255.3903467,41,53414,"NORTE",0.765129872
271.3944247,30,42211,"ESTE",-0.415677487
308.6095681,43,42211,"ESTE",-0.415677487
310.1070339,54,47175,"ESTE",0.397226969
377.1674528,52,47175,"ESTE",0.397226969
296.6431314,43,47158,"ESTE",-0.058669106
334.0539454,50,47175,"ESTE",0.397226969
325.9380242,44,45764,"NORTE",0.047967635
276.3223651,51,47175,"ESTE",0.397226969
249.2398878,49,47175,"ESTE",0.397226969
310.1070339,53,62254,"ESTE",0.447908619
339.8196235,48,42092,"ESTE",-0.320916857
367.1493948,46,62254,"ESTE",0.447908619
284.6992678,57,62254,"ESTE",0.447908619
287.2980576,33,42092,"ESTE",-0.320916857
232.0073342,56,47277,"ESTE",-0.300850571
343.1791517,35,42092,"ESTE",-0.320916857
296.7787568,56,62169,"ESTE",0.776315191
237.1504405,47,47277,"ESTE",-0.300850571
299.5835778,41,55998,"ESTE",-0.316670956
284.9515209,44,55998,"ESTE",-0.316670956
251.6824641,24,55998,"ESTE",-0.316670956
260.364566,32,55998,"ESTE",-0.316670956
364.5203616,36,55998,"ESTE",-0.316670956
305.5707674,35,55998,"ESTE",-0.316670956
245.6165556,50,55998,"ESTE",-0.316670956
339.8196235,43,55998,"ESTE",-0.316670956
287.2980576,54,55998,"ESTE",-0.316670956
269.3817827,55,55998,"ESTE",-0.316670956
293.7581134,45,55998,"ESTE",-0.316670956
316.174871,37,55998,"ESTE",-0.316670956
323.7666907,49,47158,"ESTE",-0.058669106
330.9438913,35,47158,"ESTE",-0.058669106
325.8096242,39,47158,"ESTE",-0.058669106
322.1281823,47,47158,"ESTE",-0.058669106
279.8327563,46,47158,"ESTE",-0.058669106
321.1045335,36,47158,"ESTE",-0.058669106
296.6431314,43,47158,"ESTE",-0.058669106
316.174871,33,47158,"ESTE",-0.058669106
330.5341143,52,47158,"ESTE",-0.058669106
291.2975457,36,47158,"ESTE",-0.058669106
334.1791898,53,47158,"ESTE",-0.058669106
288.5311572,34,47158,"ESTE",-0.058669106
296.7787568,39,47158,"ESTE",-0.058669106
311.9597951,52,47158,"ESTE",-0.058669106
258.4567678,30,47158,"ESTE",-0.058669106
279.1437919,45,47158,"ESTE",-0.058669106
279.899218,49,47158,"ESTE",-0.058669106
222.9835216,54,47158,"ESTE",-0.058669106
339.7368286,44,45849,"NORTE",-0.824632104
279.899218,44,47158,"ESTE",-0.058669106
306.2936756,40,47226,"ESTE",0.181178992
318.9970367,40,62169,"ESTE",0.776315191
310.1070339,46,62254,"ESTE",0.447908619
270.7438559,52,47158,"ESTE",-0.058669106
35.3472787,51,47158,"ESTE",-0.058669106
234.1560109,33,47158,"ESTE",-0.058669106
289.965091,52,47226,"ESTE",0.181178992
257.0127499,29,52853,"ESTE",-0.635865209
297.3411492,48,47158,"ESTE",-0.058669106
258.0020604,28,42160,"ESTE",-0.326049287
238.4450739,44,42160,"ESTE",-0.326049287
311.9597951,51,47073,"ESTE",0.16943569
317.1761365,47,42160,"ESTE",-0.326049287
281.4710186,53,47073,"ESTE",0.16943569
301.9002856,44,42160,"ESTE",-0.326049287
267.7054601,31,42160,"ESTE",-0.326049287
308.562689,37,48688,"OESTE",-0.23088567
327.2961078,36,48705,"OESTE",-0.206194252
299.5835778,22,48705,"OESTE",-0.206194252
322.1250074,25,48705,"OESTE",-0.206194252
255.3903467,20,48705,"OESTE",-0.206194252
296.7787568,37,48620,"OESTE",-0.295612704
361.836102,55,53703,"OESTE",0.94056566
275.4035423,45,48620,"OESTE",-0.295612704
252.8834764,40,48620,"OESTE",-0.295612704
206.5240534,61,48688,"OESTE",-0.23088567
339.7368286,58,48688,"OESTE",-0.23088567
391.0814357,56,48620,"OESTE",-0.295612704
326.4299078,45,48620,"OESTE",-0.295612704
223.9417442,52,48620,"OESTE",-0.295612704
367.4816173,35,48620,"OESTE",-0.295612704
283.0997686,48,53703,"OESTE",0.94056566
241.8237008,36,48705,"OESTE",-0.206194252
255.3903467,49,52802,"OESTE",-0.502265395
265.085995,32,48586,"OESTE",-0.168937227
230.2978231,34,48586,"OESTE",-0.168937227
260.364566,34,42976,"OESTE",-0.501319327
290.9500661,46,48586,"OESTE",-0.168937227
243.3370586,23,42976,"OESTE",-0.501319327
258.0020604,25,42976,"OESTE",-0.501319327
279.899218,36,48586,"OESTE",-0.168937227
258.1880931,32,42976,"OESTE",-0.501319327
260.364566,35,42976,"OESTE",-0.501319327
354.1613016,60,48586,"OESTE",-0.168937227
317.5905884,37,48586,"OESTE",-0.168937227
241.8237008,34,42976,"OESTE",-0.501319327
218.8537635,44,48586,"OESTE",-0.168937227
308.6095681,56,42976,"OESTE",-0.501319327
257.9092005,36,48586,"OESTE",-0.168937227
234.1560109,43,42976,"OESTE",-0.501319327
234.1560109,39,48586,"OESTE",-0.168937227
273.1114451,48,42976,"OESTE",-0.501319327
265.5776773,41,48586,"OESTE",-0.168937227
267.8574725,33,42976,"OESTE",-0.501319327
228.6192804,68,42976,"OESTE",-0.501319327
258.4567678,30,48586,"OESTE",-0.168937227
254.9737568,54,48586,"OESTE",-0.168937227
234.2602634,35,42976,"OESTE",-0.501319327
267.7054601,53,42976,"OESTE",-0.501319327
271.3944247,26,42976,"OESTE",-0.501319327
282.5470076,36,48586,"OESTE",-0.168937227
286.8303445,35,42976,"OESTE",-0.501319327
212.8373296,32,42976,"OESTE",-0.501319327
258.0020604,46,48586,"OESTE",-0.168937227
275.7160987,42,42976,"OESTE",-0.501319327
211.3200358,22,48586,"OESTE",-0.168937227
258.1880931,50,42976,"OESTE",-0.501319327
269.3817827,48,42976,"OESTE",-0.501319327
301.8829919,31,48586,"OESTE",-0.168937227
324.4027794,23,48586,"OESTE",-0.168937227
306.8270852,35,48705,"OESTE",-0.206194252
310.4880588,53,48705,"OESTE",-0.206194252
308.562689,31,43044,"OESTE",-0.601277421
304.0351156,28,48705,"OESTE",-0.206194252
342.6332093,24,48705,"OESTE",-0.206194252
284.9515209,34,48705,"OESTE",-0.206194252
299.5835778,42,48705,"OESTE",-0.206194252
220.3677095,70,48705,"OESTE",-0.206194252
306.8270852,31,48705,"OESTE",-0.206194252
374.8272758,37,48620,"OESTE",-0.295612704
299.4020251,25,48705,"OESTE",-0.206194252
245.9752409,49,48620,"OESTE",-0.295612704
350.3960501,53,53703,"OESTE",0.94056566
325.8096242,50,53703,"OESTE",0.94056566
352.414966,61,53703,"OESTE",0.94056566
279.2295562,70,53703,"OESTE",0.94056566
363.0610442,76,53703,"OESTE",0.94056566
297.4356066,41,44829,"SUR",0.007175917
262.3279749,54,53703,"OESTE",0.94056566
459.762686,64,53703,"OESTE",0.94056566
350.7261949,65,53703,"OESTE",0.94056566
252.8834764,43,53703,"OESTE",0.94056566
255.3903467,44,53703,"OESTE",0.94056566
363.0610442,50,53703,"OESTE",0.94056566
315.8687186,60,48705,"OESTE",-0.206194252
236.231569,55,47158,"ESTE",-0.058669106
337.2903764,60,53703,"OESTE",0.94056566
306.2936756,49,53703,"OESTE",0.94056566
334.0539454,59,53703,"OESTE",0.94056566
296.1319795,25,48705,"OESTE",-0.206194252
296.6431314,59,48688,"OESTE",-0.23088567
289.965091,48,53703,"OESTE",0.94056566
327.859256,50,48688,"OESTE",-0.23088567
270.7438559,62,53703,"OESTE",0.94056566
293.580439,63,53703,"OESTE",0.94056566
275.7160987,59,48705,"OESTE",-0.206194252
290.9500661,43,42976,"OESTE",-0.501319327
246.4484682,36,48586,"OESTE",-0.168937227
352.8661142,45,48688,"OESTE",-0.23088567
286.8303445,27,48688,"OESTE",-0.23088567
234.2602634,41,52802,"OESTE",-0.502265395
314.5226811,22,48688,"OESTE",-0.23088567
296.1319795,50,48620,"OESTE",-0.295612704
264.3384975,27,49232,"NORTE",0.094670841
333.2621209,47,48688,"OESTE",-0.23088567
252.0373703,38,52802,"OESTE",-0.502265395
306.0647709,53,48688,"OESTE",-0.23088567
267.6096759,57,48620,"OESTE",-0.295612704
304.0351156,33,48620,"OESTE",-0.295612704
269.83028,26,48824,"OESTE",-0.498180117
287.7759805,25,48824,"OESTE",-0.498180117
304.1187424,35,48824,"OESTE",-0.498180117
313.2289722,30,48824,"OESTE",-0.498180117
260.364566,56,48824,"OESTE",-0.498180117
294.663634,52,48688,"OESTE",-0.23088567
340.4757705,17,48824,"OESTE",-0.498180117
245.6165556,43,48824,"OESTE",-0.498180117
265.5776773,42,48824,"OESTE",-0.498180117
265.085995,41,48824,"OESTE",-0.498180117
284.9515209,39,48824,"OESTE",-0.498180117
324.4027794,55,48824,"OESTE",-0.498180117
226.4199856,42,48824,"OESTE",-0.498180117
232.0073342,28,48824,"OESTE",-0.498180117
252.0373703,43,48824,"OESTE",-0.498180117
236.231569,33,48824,"OESTE",-0.498180117
325.7069944,41,48688,"OESTE",-0.23088567
243.6623033,45,43044,"OESTE",-0.601277421
315.8687186,44,43044,"OESTE",-0.601277421
257.0127499,35,48688,"OESTE",-0.23088567
254.7114881,37,48688,"OESTE",-0.23088567
300.3622396,43,48620,"OESTE",-0.295612704
323.7666907,27,48637,"OESTE",-0.256819472
308.6095681,55,48637,"OESTE",-0.256819472
163.5405743,49,48637,"OESTE",-0.256819472
326.1832845,64,48637,"OESTE",-0.256819472
386.5269795,46,48637,"OESTE",-0.256819472
348.2955765,25,48637,"OESTE",-0.256819472
243.6104925,24,48637,"OESTE",-0.256819472
334.0539454,43,48637,"OESTE",-0.256819472
276.3223651,35,48637,"OESTE",-0.256819472
270.7438559,48,48637,"OESTE",-0.256819472
274.0149234,43,48637,"OESTE",-0.256819472
242.7698473,31,48637,"OESTE",-0.256819472
267.8574725,44,48637,"OESTE",-0.256819472
232.6981509,36,48637,"OESTE",-0.256819472
276.3223651,30,48637,"OESTE",-0.256819472
269.83028,35,48620,"OESTE",-0.295612704
243.3370586,17,50507,"NORTE",-0.670808289
269.3817827,24,48620,"OESTE",-0.295612704
279.2295562,30,48620,"OESTE",-0.295612704
262.3279749,38,48620,"OESTE",-0.295612704
308.562689,50,48620,"OESTE",-0.295612704
304.0351156,49,48620,"OESTE",-0.295612704
293.425842,28,42959,"OESTE",-0.818716903
237.1504405,26,48620,"OESTE",-0.295612704
382.3929535,36,48705,"OESTE",-0.206194252
242.7698473,53,42959,"OESTE",-0.818716903
256.7738287,33,42959,"OESTE",-0.818716903
252.0373703,24,42959,"OESTE",-0.818716903
252.8834764,41,42959,"OESTE",-0.818716903
243.6623033,39,42976,"OESTE",-0.501319327
251.6824641,39,42959,"OESTE",-0.818716903
301.430441,30,42959,"OESTE",-0.818716903
310.1070339,47,48705,"OESTE",-0.206194252
257.9092005,26,52802,"OESTE",-0.502265395
315.4741958,32,49844,"SUR",-0.015968451
290.9500661,41,48637,"OESTE",-0.256819472
279.899218,41,48586,"OESTE",-0.168937227
255.3903467,42,42976,"OESTE",-0.501319327
289.870797,69,53703,"OESTE",0.94056566
333.1526385,39,48586,"OESTE",-0.168937227
283.0997686,40,48586,"OESTE",-0.168937227
245.217926,75,48586,"OESTE",-0.168937227
306.5211731,45,48586,"OESTE",-0.168937227
232.0073342,34,48586,"OESTE",-0.168937227
208.117358,31,42976,"OESTE",-0.501319327
215.9211503,45,42976,"OESTE",-0.501319327
249.2398878,26,42976,"OESTE",-0.501319327
348.4016935,42,48586,"OESTE",-0.168937227
348.2955765,56,48688,"OESTE",-0.23088567
301.8829919,50,48620,"OESTE",-0.295612704
367.4816173,48,48688,"OESTE",-0.23088567
252.0373703,66,48688,"OESTE",-0.23088567
290.9500661,27,48688,"OESTE",-0.23088567
289.965091,42,48688,"OESTE",-0.23088567
314.5226811,40,48773,"OESTE",-0.455178616
222.3346426,24,43044,"OESTE",-0.601277421
297.537431,32,43979,"NORTE",-0.422246371
306.6808072,37,48773,"OESTE",-0.455178616
291.2975457,33,48773,"OESTE",-0.455178616
260.364566,40,48773,"OESTE",-0.455178616
284.6381627,34,48773,"OESTE",-0.455178616
258.1880931,26,48773,"OESTE",-0.455178616
280.3553398,40,48773,"OESTE",-0.455178616
254.7114881,40,48773,"OESTE",-0.455178616
340.4757705,42,48773,"OESTE",-0.455178616
215.9211503,31,48773,"OESTE",-0.455178616
267.6096759,31,48773,"OESTE",-0.455178616
304.0351156,45,48773,"OESTE",-0.455178616
269.340647,58,48773,"OESTE",-0.455178616
238.4450739,29,50473,"NORTE",-0.492873335
271.3944247,32,42976,"OESTE",-0.501319327
352.414966,56,48637,"OESTE",-0.256819472
231.7936925,26,48637,"OESTE",-0.256819472
297.3411492,34,42976,"OESTE",-0.501319327
254.9737568,51,48705,"OESTE",-0.206194252
333.1526385,35,48824,"OESTE",-0.498180117
318.1821513,30,42976,"OESTE",-0.501319327
306.6808072,43,52802,"OESTE",-0.502265395
326.4299078,47,48688,"OESTE",-0.23088567
270.7438559,32,48620,"OESTE",-0.295612704
326.4299078,39,48705,"OESTE",-0.206194252
219.3464949,20,42959,"OESTE",-0.818716903
238.4450739,55,48620,"OESTE",-0.295612704
270.7438559,31,52802,"OESTE",-0.502265395
269.83028,28,52802,"OESTE",-0.502265395
279.899218,21,43044,"OESTE",-0.601277421
291.2975457,29,52802,"OESTE",-0.502265395
247.214532,42,52802,"OESTE",-0.502265395
251.6824641,26,48620,"OESTE",-0.295612704
281.4710186,41,48620,"OESTE",-0.295612704
262.3279749,34,52802,"OESTE",-0.502265395
260.3827456,41,52802,"OESTE",-0.502265395
239.9239582,30,48620,"OESTE",-0.295612704
324.4027794,28,52802,"OESTE",-0.502265395
267.8574725,41,52802,"OESTE",-0.502265395
260.3827456,28,52802,"OESTE",-0.502265395
304.0351156,27,48620,"OESTE",-0.295612704
269.2774051,30,50354,"NORTE",-0.747862742
284.9515209,45,48637,"OESTE",-0.256819472
317.5905884,40,48637,"OESTE",-0.256819472
276.3223651,46,48637,"OESTE",-0.256819472
296.7787568,23,49708,"OESTE",-0.740952558
275.7160987,38,48688,"OESTE",-0.23088567
248.7882652,40,43044,"OESTE",-0.601277421
260.3827456,37,48688,"OESTE",-0.23088567
230.8436887,41,48688,"OESTE",-0.23088567
256.7738287,37,48688,"OESTE",-0.23088567
245.6165556,37,50490,"NORTE",-0.758334533
294.663634,40,50354,"NORTE",-0.747862742
269.83028,33,50354,"NORTE",-0.747862742
238.4450739,23,50354,"NORTE",-0.747862742
260.364566,34,50354,"NORTE",-0.747862742
215.9568209,22,50354,"NORTE",-0.747862742
417.9665103,25,50354,"NORTE",-0.747862742
251.6824641,23,50354,"NORTE",-0.747862742
218.8537635,33,50354,"NORTE",-0.747862742
290.2230055,39,50354,"NORTE",-0.747862742
258.1880931,33,50354,"NORTE",-0.747862742
331.2869136,36,50354,"NORTE",-0.747862742
223.9417442,22,44013,"NORTE",-0.877794813
245.217926,23,50354,"NORTE",-0.747862742
257.0127499,16,50354,"NORTE",-0.747862742
269.340647,30,50354,"NORTE",-0.747862742
310.4880588,46,48994,"OESTE",-0.455019781
243.3370586,27,48688,"OESTE",-0.23088567
223.9417442,56,48620,"OESTE",-0.295612704
296.1319795,49,48705,"OESTE",-0.206194252
361.3360138,53,48688,"OESTE",-0.23088567
371.5968963,60,48705,"OESTE",-0.206194252
279.899218,26,48705,"OESTE",-0.206194252
254.9737568,19,43044,"OESTE",-0.601277421
337.2903764,35,48705,"OESTE",-0.206194252
237.1504405,29,48705,"OESTE",-0.206194252
257.0127499,36,48688,"OESTE",-0.23088567
255.3903467,26,48620,"OESTE",-0.295612704
361.9099069,37,48637,"OESTE",-0.256819472
232.0073342,30,48637,"OESTE",-0.256819472
282.5470076,25,48637,"OESTE",-0.256819472
320.4717324,35,48637,"OESTE",-0.256819472
334.1791898,56,48637,"OESTE",-0.256819472
284.9515209,37,48637,"OESTE",-0.256819472
335.2123615,54,48637,"OESTE",-0.256819472
317.2709048,56,48637,"OESTE",-0.256819472
333.1526385,50,48637,"OESTE",-0.256819472
276.3223651,42,48637,"OESTE",-0.256819472
238.4450739,45,48637,"OESTE",-0.256819472
290.9500661,38,48688,"OESTE",-0.23088567
254.9737568,32,48688,"OESTE",-0.23088567
275.7160987,38,52802,"OESTE",-0.502265395
257.0127499,30,52802,"OESTE",-0.502265395
212.8373296,63,48688,"OESTE",-0.23088567
269.3817827,42,48620,"OESTE",-0.295612704
172.4353807,47,48620,"OESTE",-0.295612704
243.3370586,40,48620,"OESTE",-0.295612704
269.83028,35,52802,"OESTE",-0.502265395
226.4199856,40,48620,"OESTE",-0.295612704
258.1880931,18,48705,"OESTE",-0.206194252
254.9737568,37,52802,"OESTE",-0.502265395
304.0351156,42,43044,"OESTE",-0.601277421
277.8999698,69,48688,"OESTE",-0.23088567
304.0351156,40,48688,"OESTE",-0.23088567
199.5419489,29,43044,"OESTE",-0.601277421
273.1114451,33,48688,"OESTE",-0.23088567
265.5776773,32,48688,"OESTE",-0.23088567
276.3998958,36,48688,"OESTE",-0.23088567
350.7261949,31,48705,"OESTE",-0.206194252
251.6824641,31,41582,"OESTE",-0.205903921
242.7698473,40,48688,"OESTE",-0.23088567
301.9002856,60,48705,"OESTE",-0.206194252
337.2903764,44,48705,"OESTE",-0.206194252
264.6251715,51,48705,"OESTE",-0.206194252
267.8574725,46,49385,"ESTE",-0.301043157
249.2398878,33,48688,"OESTE",-0.23088567
245.6165556,36,48688,"OESTE",-0.23088567
269.3817827,37,43044,"OESTE",-0.601277421
222.7303008,47,52802,"OESTE",-0.502265395
301.430441,34,43044,"OESTE",-0.601277421
297.537431,55,48620,"OESTE",-0.295612704
163.4097566,42,46495,"CENTRO",-0.019238613
293.425842,21,48620,"OESTE",-0.295612704
247.214532,33,52802,"OESTE",-0.502265395
315.8687186,66,48620,"OESTE",-0.295612704
245.217926,34,52802,"OESTE",-0.502265395
265.5776773,21,52802,"OESTE",-0.502265395
197.2651506,45,43044,"OESTE",-0.601277421
226.4199856,56,52802,"OESTE",-0.502265395
306.8270852,31,52802,"OESTE",-0.502265395
334.1791898,48,48620,"OESTE",-0.295612704
264.3384975,36,52802,"OESTE",-0.502265395
165.7811476,30,52802,"OESTE",-0.502265395
289.870797,41,48994,"OESTE",-0.455019781
282.5470076,45,43129,"OESTE",-0.261677803
260.3827456,41,48909,"OESTE",0.002157361
254.9737568,40,43129,"OESTE",-0.261677803
269.3817827,44,43129,"OESTE",-0.261677803
352.8661142,44,48909,"OESTE",0.002157361
279.8327563,33,43129,"OESTE",-0.261677803
258.7965829,36,43129,"OESTE",-0.261677803
208.1660944,38,43129,"OESTE",-0.261677803
385.8245226,48,51799,"OESTE",0.913762182
315.4741958,68,51799,"OESTE",0.913762182
342.7604256,53,43129,"OESTE",-0.261677803
223.9518957,55,51799,"OESTE",0.913762182
293.7581134,45,48909,"OESTE",0.002157361
267.8574725,39,48909,"OESTE",0.002157361
344.2969754,48,43129,"OESTE",-0.261677803
284.6992678,34,43129,"OESTE",-0.261677803
245.9752409,25,43163,"OESTE",-0.339627241
284.9515209,46,48994,"OESTE",-0.455019781
265.5776773,24,48994,"OESTE",-0.455019781
230.8436887,19,48994,"OESTE",-0.455019781
304.0351156,40,43129,"OESTE",-0.261677803
296.1319795,34,43129,"OESTE",-0.261677803
230.2978231,44,43129,"OESTE",-0.261677803
286.422659,29,48943,"OESTE",-0.563133645
296.1319795,48,48943,"OESTE",-0.563133645
258.0020604,34,48943,"OESTE",-0.563133645
269.3817827,29,48943,"OESTE",-0.563133645
220.3677095,29,48943,"OESTE",-0.563133645
339.8196235,18,46376,"CENTRO",-0.516518172
324.9718168,25,43129,"OESTE",-0.261677803
315.8687186,49,43129,"OESTE",-0.261677803
227.4075224,32,43129,"OESTE",-0.261677803
256.7738287,44,43129,"OESTE",-0.261677803
283.0997686,48,48994,"OESTE",-0.455019781
276.3223651,38,48994,"OESTE",-0.455019781
296.1319795,37,43129,"OESTE",-0.261677803
257.0127499,32,48994,"OESTE",-0.455019781
284.9515209,38,48994,"OESTE",-0.455019781
279.1437919,20,48994,"OESTE",-0.455019781
262.3279749,49,48909,"OESTE",0.002157361
321.8199176,43,49538,"ESTE",-0.160867603
279.8327563,41,48994,"OESTE",-0.455019781
308.562689,39,48909,"OESTE",0.002157361
299.5835778,38,48637,"OESTE",-0.256819472
413.7722485,39,48994,"OESTE",-0.455019781
297.4356066,56,51799,"OESTE",0.913762182
306.5211731,39,48994,"OESTE",-0.455019781
271.3944247,30,43129,"OESTE",-0.261677803
325.9380242,29,43129,"OESTE",-0.261677803
318.1821513,34,43129,"OESTE",-0.261677803
301.430441,19,48994,"OESTE",-0.455019781
260.3827456,47,43129,"OESTE",-0.261677803
222.9835216,32,43129,"OESTE",-0.261677803
267.7054601,53,48994,"OESTE",-0.455019781
306.5211731,36,43163,"OESTE",-0.339627241
271.3944247,47,48994,"OESTE",-0.455019781
252.0373703,31,48994,"OESTE",-0.455019781
279.2295562,38,48994,"OESTE",-0.455019781
222.3346426,44,41429,"OESTE",-0.578451422
228.6192804,35,48994,"OESTE",-0.455019781
279.1437919,45,48994,"OESTE",-0.455019781
243.6104925,32,48875,"OESTE",-0.310957616
317.2709048,38,48875,"OESTE",-0.310957616
287.2980576,35,48875,"OESTE",-0.310957616
316.7147349,28,48875,"OESTE",-0.310957616
252.0373703,34,48875,"OESTE",-0.310957616
264.6251715,34,48875,"OESTE",-0.310957616
280.3553398,33,48875,"OESTE",-0.310957616
265.5776773,31,48875,"OESTE",-0.310957616
317.5905884,36,48875,"OESTE",-0.310957616
320.4717324,44,48875,"OESTE",-0.310957616
215.9568209,28,48875,"OESTE",-0.310957616
267.6096759,42,48875,"OESTE",-0.310957616
372.1720842,43,48875,"OESTE",-0.310957616
280.3553398,36,48875,"OESTE",-0.310957616
339.8196235,32,48875,"OESTE",-0.310957616
367.4816173,59,48875,"OESTE",-0.310957616
365.8122113,39,48875,"OESTE",-0.310957616
392.1781358,62,48875,"OESTE",-0.310957616
304.1187424,41,48875,"OESTE",-0.310957616
440.3822163,55,48875,"OESTE",-0.310957616
260.364566,62,48875,"OESTE",-0.310957616
289.965091,17,48875,"OESTE",-0.310957616
297.3411492,46,48875,"OESTE",-0.310957616
279.1437919,35,48875,"OESTE",-0.310957616
280.3553398,53,48875,"OESTE",-0.310957616
308.562689,32,48875,"OESTE",-0.310957616
296.1319795,25,48875,"OESTE",-0.310957616
273.1114451,34,48875,"OESTE",-0.310957616
327.859256,34,48875,"OESTE",-0.310957616
238.4450739,29,46002,"OESTE",0.260935446
286.422659,44,48909,"OESTE",0.002157361
248.7882652,26,49096,"NORTE",-0.333868408
239.3606475,29,50303,"NORTE",-0.076485685
392.1781358,42,48943,"OESTE",-0.563133645
265.085995,30,48943,"OESTE",-0.563133645
248.7882652,40,49504,"ESTE",-0.15116948
339.8196235,36,48586,"OESTE",-0.168937227
317.1761365,37,43129,"OESTE",-0.261677803
284.6381627,33,42976,"OESTE",-0.501319327
308.6095681,35,42976,"OESTE",-0.501319327
238.4450739,31,48586,"OESTE",-0.168937227
286.8303445,25,42976,"OESTE",-0.501319327
286.8303445,54,48909,"OESTE",0.002157361
284.9515209,45,48909,"OESTE",0.002157361
374.8272758,64,51799,"OESTE",0.913762182
293.580439,60,51799,"OESTE",0.913762182
361.9099069,51,48909,"OESTE",0.002157361
342.7604256,54,48909,"OESTE",0.002157361
297.3411492,46,48909,"OESTE",0.002157361
321.8199176,59,48909,"OESTE",0.002157361
276.3998958,65,48909,"OESTE",0.002157361
323.7666907,41,48909,"OESTE",0.002157361
290.9500661,36,48909,"OESTE",0.002157361
255.3903467,43,43129,"OESTE",-0.261677803
337.2903764,64,51799,"OESTE",0.913762182
387.353188,65,51799,"OESTE",0.913762182
306.8270852,58,48909,"OESTE",0.002157361
317.1761365,52,48909,"OESTE",0.002157361
243.6104925,36,48909,"OESTE",0.002157361
270.7438559,29,48875,"OESTE",-0.310957616
326.1832845,40,48943,"OESTE",-0.563133645
236.231569,26,43231,"OESTE",-0.565735234
257.9092005,46,43231,"OESTE",-0.565735234
308.562689,33,48994,"OESTE",-0.455019781
321.1045335,28,43231,"OESTE",-0.565735234
279.8327563,51,43231,"OESTE",-0.565735234
241.8237008,50,43231,"OESTE",-0.565735234
222.9835216,34,48586,"OESTE",-0.168937227
286.422659,28,43231,"OESTE",-0.565735234
395.8225623,35,46716,"CENTRO",0.144036226
267.7054601,41,46342,"CENTRO",-0.543229204
279.8327563,28,43231,"OESTE",-0.565735234
232.6981509,44,43231,"OESTE",-0.565735234
254.7114881,33,43231,"OESTE",-0.565735234
163.5405743,36,48994,"OESTE",-0.455019781
324.9718168,43,43129,"OESTE",-0.261677803
296.7787568,48,48994,"OESTE",-0.455019781
288.5311572,35,48994,"OESTE",-0.455019781
280.3553398,51,50473,"NORTE",-0.492873335
301.8829919,21,48994,"OESTE",-0.455019781
269.3817827,38,43129,"OESTE",-0.261677803
269.340647,58,48994,"OESTE",-0.455019781
270.7438559,32,43231,"OESTE",-0.565735234
271.3944247,40,43129,"OESTE",-0.261677803
297.537431,25,43129,"OESTE",-0.261677803
334.1791898,36,48994,"OESTE",-0.455019781
275.7160987,43,48909,"OESTE",0.002157361
288.5311572,38,48909,"OESTE",0.002157361
288.5311572,37,43129,"OESTE",-0.261677803
265.5776773,49,48994,"OESTE",-0.455019781
230.8436887,42,48994,"OESTE",-0.455019781
223.9518957,34,48909,"OESTE",0.002157361
339.7368286,46,48909,"OESTE",0.002157361
258.0020604,47,48909,"OESTE",0.002157361
199.5419489,55,43129,"OESTE",-0.261677803
262.3279749,28,48909,"OESTE",0.002157361
245.6165556,39,46223,"OESTE",0.262438013
343.9919092,25,48994,"OESTE",-0.455019781
330.4299864,45,48909,"OESTE",0.002157361
330.4299864,31,48909,"OESTE",0.002157361
245.217926,37,43129,"OESTE",-0.261677803
262.3279749,31,43129,"OESTE",-0.261677803
334.1791898,54,48909,"OESTE",0.002157361
324.4027794,45,48909,"OESTE",0.002157361
286.422659,56,48909,"OESTE",0.002157361
284.9515209,56,51799,"OESTE",0.913762182
343.9919092,63,47175,"ESTE",0.397226969
269.340647,44,43129,"OESTE",-0.261677803
257.0127499,41,49232,"NORTE",0.094670841
321.8199176,50,47770,"SUR",0.296675293
269.340647,43,49232,"NORTE",0.094670841
300.7779716,28,49079,"NORTE",-0.674473285
269.340647,37,49079,"NORTE",-0.674473285
347.2553335,46,49079,"NORTE",-0.674473285
287.2980576,17,49079,"NORTE",-0.674473285
326.1832845,32,49079,"NORTE",-0.674473285
354.5177678,57,62288,"NORTE",1.365684502
